"endTime","artistName","trackName","msPlayed","trackGenre"
"2022-06-26 17:46","Bipolar Sunshine","The Scientist","20417","unknown_value_please_contact_support"
"2022-06-26 17:46","Jc La Nevula","Tanto Que Llore","108736","unknown_value_please_contact_support"
"2022-06-27 16:23","T.Y.S","Diferente A Los Demas","46820","unknown_value_please_contact_support"
"2022-06-27 16:25","Linkin Park","Sharp Edges - One More Light Live","97190","Rock"
"2022-06-27 16:34","AFROJACK","Another Life","200757","unknown_value_please_contact_support"
"2022-06-27 16:36","Danny Ocean","Cuando Me Acerco A Ti","47990","unknown_value_please_contact_support"
"2022-06-27 16:37","V?ctor Manuelle","Cuando Ya No Me Acuerde de Ti","51362","unknown_value_please_contact_support"
"2022-06-27 16:38","Tommy Torres","Marea","15289","unknown_value_please_contact_support"
"2022-06-27 16:50","Drake","Lust For Life","47927","HipHop"
"2022-06-27 16:52","Jowell & Randy","A Mi Si Me Gusta","80856","unknown_value_please_contact_support"
"2022-06-27 16:55","Dred Scott","Duck Ya Head","18689","unknown_value_please_contact_support"
"2022-06-27 17:36","Stromae","Fils de joie","195440","ElectroPop/R&B"
"2022-06-27 17:37","50 Cent","Candy Shop","70740","unknown_value_please_contact_support"
"2022-06-27 17:37","El Prodigio","El Refr?n","16213","unknown_value_please_contact_support"
"2022-06-27 18:16","Banda Real","Los Jimenez","338207","unknown_value_please_contact_support"
"2022-06-27 18:35","Marc Martel","Paradise","142756","unknown_value_please_contact_support"
"2022-06-27 19:12","Lytos","Yeh x4","17581","R&B/Pop"
"2022-06-27 19:19","Chris Brown","Yeah 3x","12633","R&B/Pop"
"2022-06-27 19:20","Anitta","Downtown","76476","unknown_value_please_contact_support"
"2022-06-27 19:27","Maroon 5","Cold (feat. Future)","234308","Pop"
"2022-06-27 19:27","Yoskar Sarante","Escobita Nueva","11090","unknown_value_please_contact_support"
"2022-06-27 19:31","Farruko","Expl?cale","34510","Reggaeton"
"2022-06-27 19:58","Yoskar Sarante","Si Te Llego A Perder","84056","unknown_value_please_contact_support"
"2022-06-27 20:26","Sofi Tukker","Playa Grande","69149","unknown_value_please_contact_support"
"2022-06-28 10:18","Wisin","Todo Comienza en la Disco","12469","unknown_value_please_contact_support"
"2022-06-28 10:20","Linkin Park","Heavy - One More Light Live","129836","Rock"
"2022-06-28 10:24","The Weeknd","Pray For Me","211420","R&B/Pop"
"2022-06-28 10:25","Romeo Santos","Los ?ltimos","83429","Bachata"
"2022-06-28 10:28","KHEA","Ayer Me Llam? Mi Ex (feat. Lenny Santos)","189241","unknown_value_please_contact_support"
"2022-06-28 10:31","H?ctor ""El Father""","Bajen Pa' Aca","32992","unknown_value_please_contact_support"
"2022-06-28 10:31","Jesse & Joy","3 A.M.","40341","unknown_value_please_contact_support"
"2022-06-28 10:46","Alberto Stylee","Playero Street Mix 2 Radio Version","273623","unknown_value_please_contact_support"
"2022-06-28 10:50","The Weeknd","In Your Eyes","237520","R&B/Pop"
"2022-06-28 20:17","Daddy Yankee","ENCHULETIAO","23683","Reggaeton"
"2022-06-28 20:35","Los Enanitos Verdes","Estoy Dispuesto","21119","unknown_value_please_contact_support"
"2022-06-29 10:58","Tercer Cielo","El Cielo Es El Limite","38420","unknown_value_please_contact_support"
"2022-06-29 11:09","Kygo","Remind Me to Forget","188367","unknown_value_please_contact_support"
"2022-06-29 11:25","The Weeknd","Losers","118883","R&B/Pop"
"2022-06-29 20:19","The Weeknd","Heartless","198266","R&B/Pop"
"2022-06-29 20:22","JR","Hacerte Mia","205688","unknown_value_please_contact_support"
"2022-06-29 20:36","Ismael Rivera","Que Murmuren Y Que","274360","Salsa"
"2022-06-29 20:42","MC Kaique da VP","Taca a Xereca pra Mim","260832","unknown_value_please_contact_support"
"2022-06-30 10:46","T.Y.S","Lento - Remix","176799","unknown_value_please_contact_support"
"2022-06-30 10:53","Canserbero","La Hora del Juicio","232071","Hiphop/Rap"
"2022-06-30 20:15","Joey Montana","Si Muriera Manana","101144","unknown_value_please_contact_support"
"2022-06-30 20:16","50 Cent","Disco Inferno","27545","unknown_value_please_contact_support"
"2022-06-30 20:22","Stromae","C?est que du bonheur","162226","ElectroPop/R&B"
"2022-06-30 20:23","El Chombo","Ella No Te Quiere","13374","unknown_value_please_contact_support"
"2022-06-30 20:48","Dayme y El High","Intruso (feat. Mackie)","118723","unknown_value_please_contact_support"
"2022-06-30 21:01","Celia Cruz","Celia's Oye Como Va (Oye Como Va)","26513","Salsa"
"2022-07-01 10:25","Opalo","No me Acostumbro","13306","unknown_value_please_contact_support"
"2022-07-01 10:25","Chris Brown","I'll Go","36246","R&B/Pop"
"2022-07-01 10:30","Don Omar","Bandoleros","305666","Reggaeton"
"2022-07-01 10:34","Bea Miller","it's not u it's me","194525","unknown_value_please_contact_support"
"2022-07-01 10:41","Ricardo Arjona","Cu?ndo - New Version","284893","BaladaPop"
"2022-07-01 10:42","Celia Cruz","Esp?rame En El Cielo","23533","Salsa"
"2022-07-01 10:43","Labrinth","Imagination","90000","R&B/Pop"
"2022-07-01 10:49","Carla Morrison","T? Atacas","10406","BaladaPop"
"2022-07-01 10:49","Usher","Yeah! (feat. Lil Jon & Ludacris)","207077","unknown_value_please_contact_support"
"2022-07-01 14:21","50 Cent","In My Hood","23526","unknown_value_please_contact_support"
"2022-07-01 14:27","Camila Cabello","Never Be the Same","14560","unknown_value_please_contact_support"
"2022-07-01 14:27","Flex","Gritarle","24240","Reggaeton"
"2022-07-01 19:56","The 1975","Robbers","254509","unknown_value_please_contact_support"
"2022-07-01 20:08","XXXTENTACION","Moonlight","23168","unknown_value_please_contact_support"
"2022-07-01 20:15","Jadiel el Incomparable","Para Que Volver","223480","unknown_value_please_contact_support"
"2022-07-01 20:31","Jadiel el Incomparable","Se Desvive Por Ella","176774","unknown_value_please_contact_support"
"2022-07-01 20:32","Jory Boy","No Te Hagas","11984","unknown_value_please_contact_support"
"2022-07-01 20:55","Yannc","Only You","95100","unknown_value_please_contact_support"
"2022-07-01 21:10","Natasja","Gi' mig Danmark tilbage","213293","unknown_value_please_contact_support"
"2022-07-02 10:24","The 1975","The 1975","79929","unknown_value_please_contact_support"
"2022-07-02 10:27","The 1975","Talk!","167749","unknown_value_please_contact_support"
"2022-07-02 10:30","The 1975","Menswear","206737","unknown_value_please_contact_support"
"2022-07-02 10:34","The 1975","M.O.N.E.Y.","216563","unknown_value_please_contact_support"
"2022-07-02 10:35","The 1975","12","79577","unknown_value_please_contact_support"
"2022-07-02 10:39","The 1975","Girls","254620","unknown_value_please_contact_support"
"2022-07-02 10:43","The 1975","She Way Out","239252","unknown_value_please_contact_support"
"2022-07-02 10:49","The 1975","Pressure","221391","unknown_value_please_contact_support"
"2022-07-02 10:53","The 1975","The City","206882","unknown_value_please_contact_support"
"2022-07-02 11:07","The 1975","Sex","86774","unknown_value_please_contact_support"
"2022-07-02 19:35","The 1975","Chocolate","148865","unknown_value_please_contact_support"
"2022-07-02 19:39","The 1975","Settle Down","239893","unknown_value_please_contact_support"
"2022-07-02 19:45","The 1975","An Encounter","74750","unknown_value_please_contact_support"
"2022-07-02 19:55","The 1975","Heart Out","157375","unknown_value_please_contact_support"
"2022-07-02 20:05","The 1975","Is There Somebody Who Can Watch You","11920","unknown_value_please_contact_support"
"2022-07-02 21:42","Natasja","Calabria 2008","225933","unknown_value_please_contact_support"
"2022-07-03 18:00","La Banda Gorda","Dejalo Ahi","36080","unknown_value_please_contact_support"
"2022-07-03 18:17","Eric Prydz","Call on Me - Radio Mix","165383","unknown_value_please_contact_support"
"2022-07-04 00:39","Steve Angello","God","42211","unknown_value_please_contact_support"
"2022-07-04 00:40","Daft Punk","Instant Crush (feat. Julian Casablancas)","49090","unknown_value_please_contact_support"
"2022-07-04 00:43","Wisin & Yandel","Recuerdo","192186","Reggaeton"
"2022-07-04 00:44","BlumBros","LS6","32504","unknown_value_please_contact_support"
"2022-07-04 00:45","Daft Punk","Da Funk / Daftendirekt","43844","unknown_value_please_contact_support"
"2022-07-04 00:46","Elvis Martinez","Juancito Nadie","62350","unknown_value_please_contact_support"
"2022-07-04 01:07","Ricardo Arjona","Hasta Que la Muerte Los Separe - Circo Soledad En Vivo","17006","BaladaPop"
"2022-07-05 14:15","Huey Dunbar","Con Cada Beso - Balada","240773","unknown_value_please_contact_support"
"2022-07-05 14:18","Christopher Martin","Cheaters Prayer","202626","unknown_value_please_contact_support"
"2022-07-05 14:41","Ricardo Arjona","Me Est?n Jodiendo la Vida","269746","BaladaPop"
"2022-07-05 14:45","Leonel Garc?a","Te Doy la Vida","241706","unknown_value_please_contact_support"
"2022-07-05 14:51","Ricardo Arjona","Tarot (feat. Niuver) - Versi?n Ac?stica","85269","BaladaPop"
"2022-07-05 14:57","Ricardo Arjona","Cu?ndo/ Dime Que No/ C?mo Duele - Circo Soledad En Vivo","353293","BaladaPop"
"2022-07-05 16:11","Ricardo Arjona","Minutos","247613","BaladaPop"
"2022-07-05 16:17","MC's Zaac","Bumbum granada","183037","unknown_value_please_contact_support"
"2022-07-05 16:22","The Weeknd","All I Know","321026","R&B/Pop"
"2022-07-05 18:01","Daddy Yankee","Llegamos A La Disco","12192","Reggaeton"
"2022-07-05 18:08","Farruko","Inolvidable","219043","Reggaeton"
"2022-07-05 18:09","Daft Punk","Nightvision","30460","unknown_value_please_contact_support"
"2022-07-05 18:11","Canserbero","Sin Mercy","125154","Hiphop/Rap"
"2022-07-05 23:56","Mako","Let Go Of The Wheel - WE ARE FURY Remix","107136","unknown_value_please_contact_support"
"2022-07-06 10:41","Chris Brown","I Can Transform Ya (feat. Swizz Beatz & Lil' Wayne)","228640","R&B/Pop"
"2022-07-06 10:45","The Chainsmokers","Something Just Like This","247160","unknown_value_please_contact_support"
"2022-07-06 11:06","Wisin & Yandel","Me Estas Tentando - Remix","212462","Reggaeton"
"2022-07-06 21:29","El Prodigio","Ella Me Vivia (En Vivo)","473798","unknown_value_please_contact_support"
"2022-07-06 21:40","Daddy Yankee","UNO QUITAO Y OTRO PUESTO","189481","Reggaeton"
"2022-07-07 01:44","Rayuela","Cap?tulo 1","12840","unknown_value_please_contact_support"
"2022-07-07 01:44","Rayuela","Cap?tulo 86","34528","unknown_value_please_contact_support"
"2022-07-07 10:07","La Makina","Corazon De Otro","139813","unknown_value_please_contact_support"
"2022-07-07 10:11","Franco De Vita","T? de Qu? Vas","232077","unknown_value_please_contact_support"
"2022-07-07 10:13","Thurston Harris","Little Bitty Pretty One","143066","unknown_value_please_contact_support"
"2022-07-07 10:22","Ricardo Arjona","Te Enamoraste de Ti - Versi?n Ac?stica","249293","BaladaPop"
"2022-07-07 10:25","Logic","44 More","188600","unknown_value_please_contact_support"
"2022-07-07 10:32","Julian Oro Duro","Me vas a Extra?ar","302942","unknown_value_please_contact_support"
"2022-07-07 10:48","Ricardo Arjona","Marta - Versi?n Ac?stica","217543","BaladaPop"
"2022-07-07 20:31","Prince Royce","Adicto (feat. Marc Anthony)","29288","Bachata"
"2022-07-07 20:34","Chris Brown","Yo (Excuse Me Miss)","229040","R&B/Pop"
"2022-07-07 20:37","Mc Lel?to","Decolando","151173","unknown_value_please_contact_support"
"2022-07-07 20:47","Pepe Aguilar","Por Mujeres Como T?","64406","unknown_value_please_contact_support"
"2022-07-07 20:48","Martin Garrix","Dreamer","15250","unknown_value_please_contact_support"
"2022-07-07 20:48","Mecal","Si mis lagrimas hablaran","18970","unknown_value_please_contact_support"
"2022-07-07 20:48","Don Omar","En Lo Oscuro","12046","Reggaeton"
"2022-07-07 20:53","Diego Torres","Color Esperanza","267106","unknown_value_please_contact_support"
"2022-07-07 20:57","Alexis y Fido","Copycat","59451","Reggaeton"
"2022-07-07 21:09","Alejandro Sanz","Coraz?n part?o","317814","unknown_value_please_contact_support"
"2022-07-08 10:38","Daft Punk","Digital Love","301373","unknown_value_please_contact_support"
"2022-07-08 10:43","Maffio","Mente a Na' (feat. Kiko El Crazy & Qu?mico Ultra Mega)","218761","unknown_value_please_contact_support"
"2022-07-08 10:47","Alexis y Fido","Te Reto","229292","Reggaeton"
"2022-07-08 21:05","Yaga & Mackie","Nada Va Pasar","244506","unknown_value_please_contact_support"
"2022-07-08 21:15","Pablo Albor?n","Saturno","13053","unknown_value_please_contact_support"
"2022-07-08 23:11","Black Eyed Peas","Another Weekend","13562","unknown_value_please_contact_support"
"2022-07-09 10:23","Jeremih","Impatient","49741","unknown_value_please_contact_support"
"2022-07-09 10:28","Ricardo Arjona","As? de Il?gico","237400","BaladaPop"
"2022-07-09 10:37","Kanye West","Heaven and Hell","30607","HipHop"
"2022-07-09 10:37","Los Toros Band","Quizas Si Quizas No - Version IODA","199459","unknown_value_please_contact_support"
"2022-07-10 10:38","Brock Ansiolitiko","A kil?metros de ti","313346","BaladaPop"
"2022-07-10 10:42","Edward Maya","Mono in Love - Radio Version Uk","199687","unknown_value_please_contact_support"
"2022-07-10 10:45","Chino & Nacho","Me Voy Enamorando - Remix","215800","unknown_value_please_contact_support"
"2022-07-10 10:47","Gigolo Y La Exce","Decibel","40977","unknown_value_please_contact_support"
"2022-07-10 11:40","Space Laces","Overdrive - Kompany Remix","55266","unknown_value_please_contact_support"
"2022-07-10 11:46","Shimola","Ya Me Olvide de Ti","220421","unknown_value_please_contact_support"
"2022-07-10 11:49","Edward Maya","Angel of Compassion","45737","unknown_value_please_contact_support"
"2022-07-10 11:52","Japiaguar","Amor a Primera Vista","42068","unknown_value_please_contact_support"
"2022-07-10 11:59","itssvd","Losing Interest","120546","unknown_value_please_contact_support"
"2022-07-10 12:16","MAGIC!","Mama Didn't Raise No Fool","46529","unknown_value_please_contact_support"
"2022-07-10 12:52","Alexis y Fido","Bailando La Encontr?","78559","Reggaeton"
"2022-07-10 13:00","Chris Brown","Come Together (feat. H.E.R.)","96569","R&B/Pop"
"2022-07-10 13:14","Son De Cali","Analizando","184740","unknown_value_please_contact_support"
"2022-07-10 20:51","Action Bronson","Easy Rider","259301","unknown_value_please_contact_support"
"2022-07-10 21:12","Ezra Furman","Can I Sleep in Your Brain","18832","unknown_value_please_contact_support"
"2022-07-11 00:19","Darkiel","Dime Si Tengo Tiempo","10884","unknown_value_please_contact_support"
"2022-07-11 00:20","Trevor Daniel","Falling","41933","unknown_value_please_contact_support"
"2022-07-11 00:51","Lil Wayne","Perfect Strangers","33247","unknown_value_please_contact_support"
"2022-07-11 14:32","The-Dream","Rockin' That Shit","221920","unknown_value_please_contact_support"
"2022-07-11 14:35","Andr?s Cepeda","Magia (feat. Sebasti?n Yatra)","118346","unknown_value_please_contact_support"
"2022-07-11 22:06","Eddy Lover","No He Dejado de Extra?arte","269296","Reggaeton"
"2022-07-11 22:14","Usher","Climax","232906","unknown_value_please_contact_support"
"2022-07-11 22:19","Banda Real","Homenaje a Fernando Villalona","320087","unknown_value_please_contact_support"
"2022-07-11 22:27","Future","Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix","315346","unknown_value_please_contact_support"
"2022-07-12 00:12","Carla Morrison","Vez Primera","31056","BaladaPop"
"2022-07-12 00:13","El Gran Combo De Puerto Rico","Pico Pico","18329","unknown_value_please_contact_support"
"2022-07-12 00:16","BB Nobre","Morir Sin Mi","180000","unknown_value_please_contact_support"
"2022-07-12 00:16","The Weeknd","High For This - Original","21820","R&B/Pop"
"2022-07-12 00:35","JR","B?same Ahora","122642","unknown_value_please_contact_support"
"2022-07-12 00:42","I Wayne","Cant Satisfy Her","221866","unknown_value_please_contact_support"
"2022-07-12 00:45","JAY-Z","Hard Knock Life (Ghetto Anthem)","169164","HipHop/Rap"
"2022-07-12 00:48","Cultura Prof?tica","Me Faltabas Tu?","171536","unknown_value_please_contact_support"
"2022-07-12 01:54","Jowell & Randy","Bien Arrebatao","64363","unknown_value_please_contact_support"
"2022-07-12 10:41","Ala Jaza","Mi Mundo (En Vivo)","72889","unknown_value_please_contact_support"
"2022-07-12 10:42","Los Enanitos Verdes","Pasare Por Ti","16248","unknown_value_please_contact_support"
"2022-07-12 10:42","Bad Bunny","Soy Peor","22172","Reggaeton"
"2022-07-12 10:43","Jowell & Randy","Se Acab? la Cuarentena","74247","unknown_value_please_contact_support"
"2022-07-12 10:56","Axwell /\ Ingrosso","I Love You","34158","unknown_value_please_contact_support"
"2022-07-12 11:03","Yexian","Desde Que Te Comi - Remix","71520","unknown_value_please_contact_support"
"2022-07-12 21:22","Piso 21","Me llamas (feat. Maluma) - Remix","210322","unknown_value_please_contact_support"
"2022-07-12 21:25","The Chainsmokers","You Owe Me","190013","unknown_value_please_contact_support"
"2022-07-12 21:43","Arc?ngel","Pienso En Ti","193186","Reggaeton"
"2022-07-12 21:50","Secreto ""El Famoso Biberon""","La Bebe","230295","unknown_value_please_contact_support"
"2022-07-12 21:52","Mc Taz","Deixa Rolar","138493","unknown_value_please_contact_support"
"2022-07-12 22:23","Bad Bunny","?Quien Tu Eres?","77487","Reggaeton"
"2022-07-13 10:43","Justin Quiles","No es de hombre","103173","unknown_value_please_contact_support"
"2022-07-13 10:47","NF","Know","238666","unknown_value_please_contact_support"
"2022-07-13 10:55","Alejandro Sanz","Cuando nadie me ve - Unplugged","15733","unknown_value_please_contact_support"
"2022-07-13 10:56","T.Y.S","Yo Soy Tu Hombre","86533","unknown_value_please_contact_support"
"2022-07-13 11:15","Feid","Si Ella Supiera","182223","Reggaeton"
"2022-07-13 22:44","Ricardo Arjona","Vientre de Cuna","207426","BaladaPop"
"2022-07-13 22:59","Onell Diaz","Lo Peor de Mi","246997","unknown_value_please_contact_support"
"2022-07-14 10:40","Alejandro Sanz","Sandy a orilla do mundo","33025","unknown_value_please_contact_support"
"2022-07-14 10:47","Zion & Lennox","Yo Voy (feat. Daddy Yankee)","232019","unknown_value_please_contact_support"
"2022-07-15 14:26","Ricardo Arjona","Animal Nocturno","234453","BaladaPop"
"2022-07-15 15:53","Don Omar","Sexy Robotica","233986","Reggaeton"
"2022-07-15 16:01","Alexis y Fido","Rompe El Hielo","220693","Reggaeton"
"2022-07-15 16:21","Corona","The Rhythm of the Night","53364","unknown_value_please_contact_support"
"2022-07-15 16:39","Omega","Si No Me Ama","283346","unknown_value_please_contact_support"
"2022-07-15 16:43","Bugle","Nuh Compatible","200533","unknown_value_please_contact_support"
"2022-07-15 16:44","Sin Bandera","Te Vi Venir","79682","unknown_value_please_contact_support"
"2022-07-15 16:55","Al2 El Aldeano","Quiero Volverte a Ver","86605","unknown_value_please_contact_support"
"2022-07-15 18:18","Nico & Vinz","Praying to a God","207805","unknown_value_please_contact_support"
"2022-07-15 18:28","Camilo Sesto","Jam?s","15506","unknown_value_please_contact_support"
"2022-07-15 18:28","Gigolo Y La Exce","Cuarentena","20668","unknown_value_please_contact_support"
"2022-07-15 18:29","BJ The Chicago Kid","Worryin' Bout Me","70198","unknown_value_please_contact_support"
"2022-07-15 18:30","El Alfa","Suave (Remix)","29297","unknown_value_please_contact_support"
"2022-07-15 20:35","El Gran Combo De Puerto Rico","Cenizas","233693","unknown_value_please_contact_support"
"2022-07-15 21:54","John Eric","Tembleque","161693","unknown_value_please_contact_support"
"2022-07-15 22:33","The Weeknd","Call Out My Name","11953","R&B/Pop"
"2022-07-16 18:56","FRENSHIP","1000 Nights","68891","unknown_value_please_contact_support"
"2022-07-17 03:04","Mike Bah?a","D?jame","189679","unknown_value_please_contact_support"
"2022-07-17 14:23","Emmit Fenn","Oceans","85005","unknown_value_please_contact_support"
"2022-07-18 20:49","Gipsy Kings","No Volvere","14580","unknown_value_please_contact_support"
"2022-07-18 21:24","Don Omar","Ojitos Chiquitos - En Directo","13670","Reggaeton"
"2022-07-18 21:28","Linkin Park","BURN IT DOWN","230253","Rock"
"2022-07-18 21:33","Zion & Lennox","All Night","221333","unknown_value_please_contact_support"
"2022-07-19 10:52","Daddy Yankee","Sabor a Melao - Remix (Bonus Track)","175598","Reggaeton"
"2022-07-19 10:54","Romeo Santos","Premio (feat. Swizz Beatz)","18892","Bachata"
"2022-07-19 11:04","Tony Dize","Prometo Olvidarte - Remix","231986","Reggaeton"
"2022-07-19 11:15","Chino & Nacho","Andas En Mi Cabeza","10518","unknown_value_please_contact_support"
"2022-07-19 13:48","Labrinth","Earthquake (feat. Tinie Tempah, Kano, Wretch 32 & Busta Rhymes) - All Stars Remix","290866","R&B/Pop"
"2022-07-19 13:52","Steve Angello","Wanna","197880","unknown_value_please_contact_support"
"2022-07-19 13:58","Alexis y Fido","Juiciosa","163204","Reggaeton"
"2022-07-19 14:14","Jowell & Randy","Que Te Vaya Bien","242146","unknown_value_please_contact_support"
"2022-07-19 14:20","Don Omar","Mu?ecas De Porcelana","227426","Reggaeton"
"2022-07-19 14:55","Drake","The Motion","201565","HipHop"
"2022-07-19 15:41","S? Pra Contrariar","Depois do Prazer","249344","unknown_value_please_contact_support"
"2022-07-19 15:54","Zacarias Ferreira","La Avispa","266480","unknown_value_please_contact_support"
"2022-07-19 16:01","Steve Angello","Rejoice","454906","unknown_value_please_contact_support"
"2022-07-19 16:18","Ricardo Arjona","Se?orita","219146","BaladaPop"
"2022-07-19 16:19","Eddy Lover","Ya Tu No Vales la Pena","47572","Reggaeton"
"2022-07-19 16:32","Reyli Barba","Amor del Bueno (with Miguel Bos?)","245013","unknown_value_please_contact_support"
"2022-07-19 16:33","Jowell & Randy","Reggaet?n Hp","26337","unknown_value_please_contact_support"
"2022-07-19 16:40","Kanye West","I Wonder","243440","HipHop"
"2022-07-19 16:53","Run?D.M.C.","It's Tricky","146217","unknown_value_please_contact_support"
"2022-07-19 17:04","Sia","It's Time (feat. Sia, Diplo, and Labrinth)","209706","BaladaPop"
"2022-07-19 17:17","Ricardo Arjona","Si el Norte Fuera el Sur - New Version","60159","BaladaPop"
"2022-07-19 17:19","Juan Mag?n","Internacional","74286","unknown_value_please_contact_support"
"2022-07-19 17:23","Morat","C?mo Te Atreves","68636","unknown_value_please_contact_support"
"2022-07-19 17:26","Johnny Ray Salsa Con Clase","Bandolera","19206","unknown_value_please_contact_support"
"2022-07-19 17:40","Ozuna","Aura","187653","Reggaeton"
"2022-07-19 17:47","Prince Royce","Culpa al Coraz?n","222080","Bachata"
"2022-07-19 17:58","Alexis y Fido","Calibre","245733","Reggaeton"
"2022-07-19 18:11","J Balvin","Ambiente","249253","unknown_value_please_contact_support"
"2022-07-19 18:15","Steve Angello","Break Me Down","237053","unknown_value_please_contact_support"
"2022-07-19 18:53","Hans Zimmer","Flying Drone","10828","unknown_value_please_contact_support"
"2022-07-19 19:14","Don Omar","Huerfano De Amor","107760","Reggaeton"
"2022-07-19 20:49","Franz Liszt","6 Consolations, S. 172: No. 3 in D-Flat Major (Lento, placido)","19546","unknown_value_please_contact_support"
"2022-07-19 20:49","Mako","Paradise Lost","72658","unknown_value_please_contact_support"
"2022-07-20 12:48","Drake","Too Good","109654","HipHop"
"2022-07-20 22:27","Labrinth","Earthquake (feat. Tinie Tempah)","165581","R&B/Pop"
"2022-07-21 10:52","The Weeknd","House Of Balloons / Glass Table Girls - Original","23855","R&B/Pop"
"2022-07-21 10:52","Marc Anthony","Palabras De Alma","301866","unknown_value_please_contact_support"
"2022-07-21 11:05","Anthony Santos","Creiste","257488","unknown_value_please_contact_support"
"2022-07-21 23:52","Kanye West","Famous","196040","HipHop"
"2022-07-22 22:35","Nio Garcia","Quien Eres Tu","26460","unknown_value_please_contact_support"
"2022-07-25 02:27","Johnny Ventura","Mosaico 1920","10427","unknown_value_please_contact_support"
"2022-07-25 14:49","Elvis Martinez","Amor De Dos","179760","unknown_value_please_contact_support"
"2022-07-25 14:50","Roddy Ricch","The Box","29490","unknown_value_please_contact_support"
"2022-07-25 15:22","Luisito Ayala Y La Puerto Rican Power","Juguete de Nadie","107653","unknown_value_please_contact_support"
"2022-07-25 19:08","Ricardo Arjona","Apnea","244706","BaladaPop"
"2022-07-25 21:52","Secreto ""El Famoso Biberon""","Mi Noche","28324","unknown_value_please_contact_support"
"2022-07-26 10:48","Voltio","Chevere","17911","unknown_value_please_contact_support"
"2022-07-26 11:19","Jon Bellion","Munny Right","184792","unknown_value_please_contact_support"
"2022-07-26 15:52","Danny Ocean","Vuelve","194233","unknown_value_please_contact_support"
"2022-07-26 16:09","Reik","Con la Cara en Alto","206589","unknown_value_please_contact_support"
"2022-07-26 16:33","FMK","Ahora No (feat. Kodigo)","139270","unknown_value_please_contact_support"
"2022-07-26 17:58","Gianluca Grignani","Mi Historia Entre Tus Dedos - Remastered 2020","610582","BAlada"
"2022-07-27 10:50","Revol","Dime","20720","unknown_value_please_contact_support"
"2022-07-27 10:52","Steve Angello","Fire","14189","unknown_value_please_contact_support"
"2022-07-27 10:52","Tekno","Skeletun","93951","unknown_value_please_contact_support"
"2022-07-27 11:01","Eddie Dee","Si No Cuidas Tu Mujer","238890","unknown_value_please_contact_support"
"2022-07-27 11:04","Yiyo Sarante","Corazon de Acero","225953","Salsa"
"2022-07-27 22:44","Rapsusklei","A Fuego","214542","unknown_value_please_contact_support"
"2022-07-27 22:54","Bad Bunny","Chambea","192001","Reggaeton"
"2022-07-28 10:44","Phil Collins","In The Air Tonight - 2015 Remastered","336453","unknown_value_please_contact_support"
"2022-07-28 22:33","H?ctor ""El Father""","Mirandonos","13737","unknown_value_please_contact_support"
"2022-07-28 22:40","H?ctor Acosta ""El Torito""","Tu Primera Vez (feat. Rkm & Ken-Y)","239520","unknown_value_please_contact_support"
"2022-07-28 22:45","Ricardo Arjona","Malena - Ac?stico","172493","BaladaPop"
"2022-07-29 10:46","Don Omar","Perdido En Tus Ojos","23210","Reggaeton"
"2022-07-29 10:47","Cali Y El Dandee","Ay Coraz?n","67232","unknown_value_please_contact_support"
"2022-07-29 10:52","Toby Love","Pa' Qu?","268520","unknown_value_please_contact_support"
"2022-07-29 10:55","Reik","Maldita Despedida","176120","unknown_value_please_contact_support"
"2022-07-29 11:01","Andr?s Cepeda","Te Voy a Amar","10394","unknown_value_please_contact_support"
"2022-07-29 11:06","La Oreja de Van Gogh","Rosas - Directo Primera Fila","285320","BaladaPop"
"2022-07-29 11:10","Guayac?n Orquesta","Pau Pau","277707","unknown_value_please_contact_support"
"2022-07-30 10:11","R?gulo Caro","Me Gustas Me Gustas","77930","unknown_value_please_contact_support"
"2022-07-30 10:22","Romeo Santos","Centavito","262437","Bachata"
"2022-07-30 10:28","Canserbero","Hace Falta So?ar","364068","Hiphop/Rap"
"2022-07-30 10:33","Chris Brown","Calypso","247322","R&B/Pop"
"2022-07-30 10:40","T.Y.S","Llena De Miedo La Vida Es Nada","100909","unknown_value_please_contact_support"
"2022-07-30 11:00","Manuel Medrano","Tesoro","34330","BaladaPop"
"2022-07-31 22:18","Sia","Heaven Can Wait (feat. Sia, Diplo, and Labrinth)","91602","BaladaPop"
"2022-08-01 15:48","Alexis y Fido","La Trampa (feat. Eddie D)","90788","Reggaeton"
"2022-08-01 16:56","Jadiel el Incomparable","Sentado en Mi Selda","32415","unknown_value_please_contact_support"
"2022-08-01 16:57","Don Omar","Danza Kuduro","78247","Reggaeton"
"2022-08-01 17:48","Pyotr Ilyich Tchaikovsky","Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 13, Waltz of the Flowers","10184","unknown_value_please_contact_support"
"2022-08-01 17:49","El Gran Combo De Puerto Rico","Total Pa' Que","26453","unknown_value_please_contact_support"
"2022-08-01 18:02","Linkin Park","Bleed It Out - One More Light Live","297240","Rock"
"2022-08-02 10:17","Maffio","Me Da Igual","67737","unknown_value_please_contact_support"
"2022-08-02 13:08","Aventura","Amor de Madre / Mi Ni?a Cambi? / Un Chi Chi - Live","27858","Bachata"
"2022-08-02 14:40","Theo Aabel","Field Of Dreams","33180","unknown_value_please_contact_support"
"2022-08-02 18:50","Sblmnl","It Will Be Alright","86409","unknown_value_please_contact_support"
